Byron "Buster" Bluth ++$++ ISFJ - 6w7 - sp/so - 694 - ILI - RLOAN - FELV - Melancholic [Dominant]
Sir Arthur Conan Doyle ++$++ ESTP - 6w5 - sx/sp - 648 - ILE - SCUEI - VFLE - Phlegmatic-Sanguine
Val Kilmer ++$++ ENTP - 7w8 - sx/so - 738 - ILE - SCUEI - VLEF - Sanguine-Choleric
Angelina Jolie ++$++ ESTP - 3w4 - sx/sp - 378 - SEE - SLUEI - VLEF - Choleric-Melancholic
Amanda O'Neill ++$++ ESTP - 8w7 - sx/so - 873 - SEE - SCUEN - FVLE - Choleric-Sanguine
Taylor Swift ++$++ ESFJ - 3w2 - so/sx - 361 - EII - SCOAI - VEFL - Sanguine-Melancholic
Olajide William Olatunji (KSI) ++$++ ESTP - 8w7 - sp/sx - 873 - SEE - SCUEN - VFEL - Sanguine-Choleric
Michael Shannon ++$++ INFJ - 4w5 - sx/so - 495 - EIE - Phlegmatic [Dominant]
Queen Elizabeth II ++$++ ISTJ - 1w2 - sp/so - 136 - ESI - RCOAN - VLEF - Choleric-Phlegmatic
Eleanor Roosevelt ++$++ INFJ - 1w2 - so/sx - 126 - EIE - SCOAI - VELF - Sanguine-Phlegmatic
Queen Victoria ++$++ ISTJ - 6w5 - sx/sp - 612 - ESI - RCOAN - VFEL - Phlegmatic-Choleric
Amy Winehouse ++$++ ISFP - 4w3 - sx/so - 468 - SEE - SLUEI - VFLE - Melancholic-Sanguine
Kate Bush ++$++ INFP - 4w3 - sp/sx - 497 - IEI - RCUAI - EFVL - Melancholic-Phlegmatic
Josh Brolin ++$++ ISTJ - 8w9 - sp/sx - 836 - LSI - Phlegmatic-Choleric
James Brolin ++$++ ESTJ
Katy Perry ++$++ ESFP - 7w6 - so/sp - 721 - ESE - SLUAN - FELV - Sanguine [Dominant]
P!nk ++$++ ESTP - 8w7 - sx/so - 847 - SLE - SCUAI - FVLE - Choleric-Sanguine
Lindsey Vonn ++$++ ENFP - 9w1 - so/sp - 936 - ESE - Sanguine [Dominant]
Leonardo DiCaprio ++$++ ESFP - 7w6 - so/sx - 739 - SEE - SLOAN - FEVL - Sanguine-Melancholic
Max Gilardi (hotdiggedydemon) ++$++ INTP - 5w4 - sp/sx - 549 - LII - RLUEI - LVEF - Melancholic [Dominant]
Harry Styles ++$++ ENFJ - 2w3 - sx/so - 279 - ESE - SCOAI - EFVL - Sanguine-Melancholic
Sméagol ++$++ ISFP - 6w5 - sx/sp - 649 - SEI - RLUEN - ELVF - Sanguine [Dominant]
Merzbow ++$++ INTP - 5w4 - sp/sx - 548 - ILI - RLUEI - LEVF - Phlegmatic-Melancholic
Miley Cyrus ++$++ ESFP - 7w8 - sx/so - 748 - SEE - SCUAI - EFLV - Sanguine [Dominant]
Cameron Diaz ++$++ ESFP - 6w7 - sx/sp - 693 - SEE - SCUAN - EFVL - Sanguine [Dominant]
Gary Oldman ++$++ INFP - 4w5 - sx/sp - 496 - IEI - RLUAI - ELVF - Melancholic-Phlegmatic
Tobias Fünke ++$++ ENFP - 4w3 - so/sx - 471 - IEE - SLUAI - EVFL - Sanguine [Dominant]
Ringo Starr ++$++ ESFP - 9w8 - so/sx - 972 - SEI - SCUAN - EFLV - Phlegmatic-Sanguine
Aeron Greyjoy ++$++ ISTJ - 1w2 - sx/so - 163 - LIE - RLOEN - Choleric [Dominant]
Arys Oakheart ++$++ ISFJ - 6w7 - 612 - RCUAN
Jimmy Wales ++$++ INTP - 5w6 - sp/so - 541 - LII - RCUEI - Phlegmatic-Sanguine
Daario Naharis ++$++ ESTP - 7w8 - sx/so - 783 - SEE - SLUEN - Sanguine [Dominant]
Areo Hotah ++$++ ISTJ - 6w5 - 693 - RCOAI - Melancholic-Phlegmatic
Paul Allen ++$++ INTP - 5w6 - sp/sx - 549 - SLI - RCUAI - LFEV - Phlegmatic [Dominant]
Rhaegar Targaryen ++$++ INFJ - 5w4 - sp/sx - 451 - IEI - RCOAI - EVLF - Melancholic [Dominant]
Larry Page ++$++ INTP - 5w6 - sp/so - 512 - ILI - RCUAI - Phlegmatic-Choleric
Alexander Hamilton ++$++ ENTJ - 8w7 - sx/so - 835 - LIE - SCOEI - VFLE - Choleric [Dominant]
Alec Baldwin ++$++ ESTJ - 8w7 - so/sx - 837 - SLE - SCOEI - VFLE - Choleric-Sanguine
Aaron Burr ++$++ INFJ - 6w5 - so/sx - 638 - SLE - SCOAI - VFLE - Choleric [Dominant]
Gigi Hadid ++$++ ESFJ - 6w7 - sx/so - 628 - ESE - SCOAI - EVFL - Sanguine-Choleric
Bella Hadid ++$++ ISFJ - 9w1 - sp/sx - 936 - SEI - RCOAI - FEVL - Phlegmatic-Sanguine
Hailey Bieber ++$++ ESFJ - 9w1 - so/sx - 926 - ESE - SLUAI - FEVL - Phlegmatic-Sanguine
Vince McMahon ++$++ ENTJ - 8w7 - so/sp - 837 - SLE - SCOEI - VFLE - Choleric-Sanguine
Ty Cobb ++$++ ESTP - 8w7 - sp/sx - 863 - SLE - Choleric [Dominant]
Sergey Brin ++$++ INTP - 5w6 - sp/so - LIE - RLUEI - Phlegmatic [Dominant]
Carlton Fisk ++$++ ENTJ - 8w9 - sp/so - 836 - SLE - SCOEI - VFLE - Choleric [Dominant]
Yogi Berra ++$++ ISTP - 7w8 - sp/sx - 783 - SLE - Sanguine-Choleric
Willie Mays ++$++ ISTP - 9w8 - sp/sx - 963
Bryce Harper ++$++ ESTP - 8w7 - sx/so - 836 - SEE - Choleric-Sanguine
Yadier Molina ++$++ ESTJ - 6w5 - sp/sx - 683 - SLE - Choleric [Dominant]
Thurman Munson ++$++ ISTP - 8w9 - sp/sx - 835 - LSI
Drew Brees ++$++ ESFJ - 3w4 - sp/so - 317 - ESE
Odell Beckham Jr ++$++ ESFP - 3w4 - sx/so - 387 - SEE - Melancholic-Choleric
Eli Manning ++$++ INTP - 9w1 - sp/so - 953 - ILI - RCOAI - Phlegmatic-Sanguine
TJ Kirk (The Amazing Atheist/Deep Fat Fried) ++$++ INTP - 8w7 - sx/so - 854 - ILE - RLUEI - LVFE - Choleric [Dominant]
Jane Austen ++$++ INTJ - 5w4 - sp/sx - 514 - ILI - RCOEI - LVEF - Phlegmatic-Melancholic
Cenk Uygur ++$++ ESTP - 8w7 - so/sx - 837 - SLE - SLUAN - Choleric-Sanguine
Bill O'Reilly ++$++ ESTJ - 8w7 - so/sp - 836 - SLE - SLOEN - VFEL - Choleric [Dominant]
Blaire White ++$++ ESTP - 8w7 - so/sp - 864 - SEE - SLOEN - VLFE - Choleric-Sanguine
Victoria Justice ++$++ ENFJ - 2w1 - so/sx - 296 - ESE - SCOAN - FVEL - Phlegmatic-Sanguine
